time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-20 00:00:00+00:00,5,5,141,58
2023-02-21 00:00:00+00:00,3,3,152,68
2023-02-22 00:00:00+00:00,4,4,189,69
2023-02-23 00:00:00+00:00,5,5,205,79
2023-02-24 00:00:00+00:00,5,5,142,63
2023-02-25 00:00:00+00:00,3,3,32,15
2023-02-26 00:00:00+00:00,3,3,41,28
2023-02-27 00:00:00+00:00,3,3,216,97
2023-02-28 00:00:00+00:00,5,5,164,60
2023-03-01 00:00:00+00:00,5,5,206,75
2023-03-02 00:00:00+00:00,7,6,181,80
2023-03-03 00:00:00+00:00,4,4,130,67
2023-03-04 00:00:00+00:00,4,4,30,16
2023-03-05 00:00:00+00:00,2,2,61,25
