time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-05 00:00:00+00:00,8,4,256,85
2025-03-06 00:00:00+00:00,7,6,395,66
2025-03-07 00:00:00+00:00,5,4,330,74
2025-03-08 00:00:00+00:00,4,4,326,26
2025-03-09 00:00:00+00:00,2,2,647,27
2025-03-10 00:00:00+00:00,4,4,335,94
2025-03-11 00:00:00+00:00,7,4,325,101
2025-03-12 00:00:00+00:00,4,4,349,93
2025-03-13 00:00:00+00:00,12,9,255,80
2025-03-14 00:00:00+00:00,7,5,197,69
2025-03-15 00:00:00+00:00,2,2,826,19
2025-03-16 00:00:00+00:00,6,4,697,22
2025-03-17 00:00:00+00:00,11,7,352,73
2025-03-18 00:00:00+00:00,2,2,313,76
