referrer,views_total,views_unique
Google,127,71
github.com,89,32
statics.teams.cdn.office.net,20,10
tmc-ccoe.atlassian.net,20,4
maturitymodel.security.aws.dev,17,8
pages.awscloud.com,8,4
inoreader.com,7,2
Bing,6,6
aws.amazon.com,6,2
com.linkedin.android,4,3
