referrer,views_total,views_unique
Google,532,119
maturitymodel.security.aws.dev,123,21
aws.amazon.com,86,21
github.com,79,21
statics.teams.cdn.office.net,67,13
Bing,16,5
jira.iberdrola.es,16,3
community.aws,15,1
linkedin.com,12,6
issues.amazon.com,12,1
