time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-20 00:00:00+00:00,3,3,358,72
2023-10-21 00:00:00+00:00,4,4,37,18
2023-10-22 00:00:00+00:00,4,4,46,21
2023-10-23 00:00:00+00:00,9,9,349,84
2023-10-24 00:00:00+00:00,3,3,348,85
2023-10-25 00:00:00+00:00,4,4,609,131
2023-10-26 00:00:00+00:00,6,5,486,104
2023-10-27 00:00:00+00:00,6,6,335,77
2023-10-28 00:00:00+00:00,4,4,47,19
2023-10-29 00:00:00+00:00,4,4,71,27
2023-10-30 00:00:00+00:00,5,5,338,91
2023-10-31 00:00:00+00:00,4,4,490,111
2023-11-01 00:00:00+00:00,4,4,347,83
2023-11-02 00:00:00+00:00,2,2,358,64
