time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-01 00:00:00+00:00,4,4,55,19
2024-01-02 00:00:00+00:00,3,3,451,63
2024-01-03 00:00:00+00:00,3,3,238,57
2024-01-04 00:00:00+00:00,4,4,205,56
2024-01-05 00:00:00+00:00,5,5,187,42
2024-01-06 00:00:00+00:00,3,3,156,18
2024-01-07 00:00:00+00:00,3,3,160,21
2024-01-08 00:00:00+00:00,9,9,276,63
2024-01-09 00:00:00+00:00,6,5,450,91
2024-01-10 00:00:00+00:00,3,3,225,56
2024-01-11 00:00:00+00:00,5,4,222,60
2024-01-12 00:00:00+00:00,3,3,304,55
2024-01-13 00:00:00+00:00,6,5,285,13
2024-01-14 00:00:00+00:00,2,2,1013,19
