referrer,views_total,views_unique
Google,168,89
aws.amazon.com,121,45
maturitymodel.security.aws.dev,56,16
statics.teams.cdn.office.net,37,20
github.com,30,20
pages.awscloud.com,19,4
docs.aws.amazon.com,18,5
confluence.alm.corp.hmrc.gov.uk,10,2
Bing,8,4
mail.google.com,7,4
