referrer,views_total,views_unique
Google,84,39
github.com,40,13
apg-library.amazonaws.com,38,9
maturitymodel.security.aws.dev,34,10
aws.amazon.com,9,1
DuckDuckGo,3,2
t.co,2,2
quip-amazon.com,2,2
mail.google.com,2,1
wiki.kbobjects.com,2,1
