referrer,views_total,views_unique
Google,205,106
exmail.qq.com,42,2
maturitymodel.security.aws.dev,39,20
github.com,31,17
statics.teams.cdn.office.net,19,12
pages.awscloud.com,19,6
confluence.paylabo.com,14,2
mail.google.com,6,3
quip-amazon.com,6,2
DuckDuckGo,5,4
