referrer,views_total,views_unique
Google,316,83
maturitymodel.security.aws.dev,100,16
github.com,66,29
statics.teams.cdn.office.net,34,16
aws.amazon.com,33,7
cisco.webex.com,23,6
wellarchitectedlabs.com,18,1
DuckDuckGo,17,7
tasks.office.com,14,3
d1.awsstatic.com,11,1
