referrer,views_total,views_unique
Google,225,112
maturitymodel.security.aws.dev,50,23
github.com,49,22
aws.amazon.com,33,12
docs.aws.amazon.com,32,2
statics.teams.cdn.office.net,26,11
d1.awsstatic.com,10,1
tmc-ccoe.atlassian.net,6,1
Bing,4,4
boeing.webex.com,4,3
