referrer,views_total,views_unique
Google,246,90
aws.amazon.com,85,17
maturitymodel.security.aws.dev,78,16
github.com,77,14
tmc-ccoe.atlassian.net,22,1
statics.teams.cdn.office.net,15,7
t.co,15,6
amazon.webex.com,14,8
Bing,12,8
mail.google.com,9,2
