time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-14 00:00:00+00:00,29,10,106,53
2026-04-15 00:00:00+00:00,45,16,86,48
2026-04-16 00:00:00+00:00,30,13,102,54
2026-04-17 00:00:00+00:00,37,11,85,49
2026-04-18 00:00:00+00:00,23,10,78,21
2026-04-19 00:00:00+00:00,21,11,45,16
2026-04-20 00:00:00+00:00,75,33,89,43
2026-04-21 00:00:00+00:00,57,25,94,42
2026-04-22 00:00:00+00:00,88,29,106,55
2026-04-23 00:00:00+00:00,98,31,130,46
2026-04-24 00:00:00+00:00,89,29,76,51
2026-04-25 00:00:00+00:00,276,29,59,16
2026-04-26 00:00:00+00:00,37,15,51,15
2026-04-27 00:00:00+00:00,38,17,117,48
