referrer,views_total,views_unique
Google,256,110
maturitymodel.security.aws.dev,76,27
aws.amazon.com,65,25
github.com,40,23
statics.teams.cdn.office.net,25,11
Bing,18,6
quip-amazon.com,13,4
DuckDuckGo,11,6
confluence.alm.corp.hmrc.gov.uk,9,4
youtube.com,9,2
