referrer,views_total,views_unique
Google,233,83
github.com,88,19
aws.amazon.com,79,16
maturitymodel.security.aws.dev,29,12
tmc-ccoe.atlassian.net,22,1
amazon.webex.com,14,8
Bing,11,7
statics.teams.cdn.office.net,8,6
lgu-cto.atlassian.net,7,1
wiki.corp.rapid7.com,7,1
