referrer,views_total,views_unique
Google,374,94
maturitymodel.security.aws.dev,125,8
aws.amazon.com,103,22
github.com,51,16
Bing,38,8
linkedin.com,26,5
youtube.com,23,1
awsvirtual.webex.com,18,4
thehackernews.com,11,2
tmc-ccoe.atlassian.net,11,2
