time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-10 00:00:00+00:00,7,7,172,76
2023-01-11 00:00:00+00:00,4,4,177,62
2023-01-12 00:00:00+00:00,4,4,221,76
2023-01-13 00:00:00+00:00,3,3,272,63
2023-01-14 00:00:00+00:00,5,5,46,21
2023-01-15 00:00:00+00:00,5,5,39,22
2023-01-16 00:00:00+00:00,6,6,121,52
2023-01-17 00:00:00+00:00,4,4,215,81
2023-01-18 00:00:00+00:00,5,5,203,81
2023-01-19 00:00:00+00:00,13,8,206,75
2023-01-20 00:00:00+00:00,5,5,135,50
2023-01-21 00:00:00+00:00,3,3,28,14
2023-01-22 00:00:00+00:00,4,4,46,22
2023-01-23 00:00:00+00:00,3,3,155,71
