referrer,views_total,views_unique
Google,263,118
github.com,55,23
aws.amazon.com,54,23
maturitymodel.security.aws.dev,48,17
statics.teams.cdn.office.net,24,13
DuckDuckGo,16,7
github.pfidev.jp,10,1
wire.lgcns.com,10,1
confluence.schwab.com,7,1
pages.awscloud.com,5,2
