referrer,views_total,views_unique
Google,167,81
github.com,54,17
maturitymodel.security.aws.dev,53,13
statics.teams.cdn.office.net,9,4
Bing,9,4
tmc-ccoe.atlassian.net,9,2
app.gotowebinar.com,5,2
yandex.ru,3,1
linkedin.com,2,2
pages.awscloud.com,2,2
