time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-05 00:00:00+00:00,4,4,152,54
2022-12-06 00:00:00+00:00,7,5,115,60
2022-12-07 00:00:00+00:00,7,5,81,39
2022-12-08 00:00:00+00:00,4,4,95,32
2022-12-09 00:00:00+00:00,3,3,72,27
2022-12-10 00:00:00+00:00,3,3,26,13
2022-12-11 00:00:00+00:00,3,3,25,8
2022-12-12 00:00:00+00:00,4,4,109,33
2022-12-13 00:00:00+00:00,4,4,76,29
2022-12-14 00:00:00+00:00,3,3,134,48
2022-12-15 00:00:00+00:00,5,5,72,31
2022-12-16 00:00:00+00:00,3,3,63,32
2022-12-17 00:00:00+00:00,4,4,8,7
2022-12-18 00:00:00+00:00,2,2,34,5
