referrer,views_total,views_unique
Google,214,98
aws.amazon.com,54,22
maturitymodel.security.aws.dev,45,17
github.com,39,17
statics.teams.cdn.office.net,24,10
Bing,12,5
confluence.alm.corp.hmrc.gov.uk,11,5
d1.awsstatic.com,10,3
youtube.com,9,2
DuckDuckGo,8,5
