referrer,views_total,views_unique
Google,178,84
aws.amazon.com,104,39
maturitymodel.security.aws.dev,62,18
github.com,29,18
statics.teams.cdn.office.net,27,17
boeing.webex.com,24,13
pages.awscloud.com,18,3
docs.aws.amazon.com,14,3
Bing,8,5
health.aws.amazon.com,6,3
