time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-15 00:00:00+00:00,4,4,110,64
2023-02-16 00:00:00+00:00,5,4,147,72
2023-02-17 00:00:00+00:00,4,4,98,52
2023-02-18 00:00:00+00:00,2,2,37,17
2023-02-19 00:00:00+00:00,3,3,34,19
2023-02-20 00:00:00+00:00,5,5,141,58
2023-02-21 00:00:00+00:00,3,3,152,68
2023-02-22 00:00:00+00:00,4,4,189,69
2023-02-23 00:00:00+00:00,5,5,205,79
2023-02-24 00:00:00+00:00,5,5,142,63
2023-02-25 00:00:00+00:00,3,3,32,15
2023-02-26 00:00:00+00:00,3,3,41,28
2023-02-27 00:00:00+00:00,3,3,216,97
2023-02-28 00:00:00+00:00,3,3,156,58
