time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-21 00:00:00+00:00,8,6,64,27
2023-05-22 00:00:00+00:00,8,7,115,54
2023-05-23 00:00:00+00:00,5,4,187,68
2023-05-24 00:00:00+00:00,5,4,251,77
2023-05-25 00:00:00+00:00,5,4,240,82
2023-05-26 00:00:00+00:00,6,5,188,68
2023-05-27 00:00:00+00:00,5,4,9,8
2023-05-28 00:00:00+00:00,6,5,40,20
2023-05-29 00:00:00+00:00,6,5,109,42
2023-05-30 00:00:00+00:00,8,6,228,71
2023-05-31 00:00:00+00:00,9,7,159,58
2023-06-01 00:00:00+00:00,8,6,220,64
2023-06-02 00:00:00+00:00,10,7,144,51
2023-06-03 00:00:00+00:00,7,6,51,15
