referrer,views_total,views_unique
Google,217,104
github.com,104,33
aws.amazon.com,36,19
maturitymodel.security.aws.dev,36,13
statics.teams.cdn.office.net,16,9
github.pfidev.jp,8,2
Bing,6,4
mail.google.com,5,2
quip-amazon.com,4,2
powerpoint.officeapps.live.com,4,1
