referrer,views_total,views_unique
Google,355,94
maturitymodel.security.aws.dev,85,20
github.com,52,26
statics.teams.cdn.office.net,36,15
aws.amazon.com,25,8
wellarchitectedlabs.com,18,1
DuckDuckGo,17,6
Bing,13,5
tasks.office.com,12,2
d1.awsstatic.com,11,1
