referrer,views_total,views_unique
Google,201,103
maturitymodel.security.aws.dev,41,20
exmail.qq.com,41,2
github.com,26,17
statics.teams.cdn.office.net,23,13
pages.awscloud.com,18,6
confluence.paylabo.com,14,2
mail.google.com,6,3
quip-amazon.com,6,2
docs.aws.amazon.com,5,4
