time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-19 00:00:00+00:00,7,3,213,77
2025-02-20 00:00:00+00:00,6,5,425,133
2025-02-21 00:00:00+00:00,7,5,160,78
2025-02-22 00:00:00+00:00,7,5,689,24
2025-02-23 00:00:00+00:00,6,4,534,23
2025-02-24 00:00:00+00:00,8,5,477,79
2025-02-25 00:00:00+00:00,8,5,250,82
2025-02-26 00:00:00+00:00,7,5,172,73
2025-02-27 00:00:00+00:00,6,4,183,101
2025-02-28 00:00:00+00:00,4,2,519,62
2025-03-01 00:00:00+00:00,5,4,518,22
2025-03-02 00:00:00+00:00,9,6,510,20
2025-03-03 00:00:00+00:00,8,6,397,80
2025-03-04 00:00:00+00:00,4,2,347,82
