referrer,views_total,views_unique
Google,303,123
github.com,65,27
aws.amazon.com,51,19
maturitymodel.security.aws.dev,50,15
t.co,42,19
statics.teams.cdn.office.net,37,13
DuckDuckGo,17,6
cyberhunter.atlassian.net,15,1
wiki.corp.rapid7.com,7,1
Bing,6,6
