referrer,views_total,views_unique
Google,175,86
github.com,60,20
maturitymodel.security.aws.dev,33,9
amazon.webex.com,31,23
statics.teams.cdn.office.net,6,3
Bing,5,3
pages.awscloud.com,3,2
tmc-ccoe.atlassian.net,3,2
yandex.ru,3,1
app.gotowebinar.com,2,2
