referrer,views_total,views_unique
Google,182,84
github.com,56,17
maturitymodel.security.aws.dev,47,14
tmc-ccoe.atlassian.net,9,2
Bing,8,3
statics.teams.cdn.office.net,5,3
app.gotowebinar.com,5,2
yandex.ru,3,1
pages.awscloud.com,2,2
linkedin.com,2,2
