referrer,views_total,views_unique
Google,231,105
github.com,47,13
maturitymodel.security.aws.dev,36,16
aws.amazon.com,32,20
tmc-ccoe.atlassian.net,29,3
Bing,16,9
statics.teams.cdn.office.net,13,7
DuckDuckGo,13,5
itwiki.atlassian.teliacompany.net,11,2
docs.aws.amazon.com,9,1
