time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-08 00:00:00+00:00,1,1,281,104
2024-10-09 00:00:00+00:00,3,2,360,96
2024-10-10 00:00:00+00:00,3,3,414,85
2024-10-11 00:00:00+00:00,1,1,357,62
2024-10-12 00:00:00+00:00,1,1,783,16
2024-10-13 00:00:00+00:00,3,3,605,27
2024-10-14 00:00:00+00:00,4,4,340,98
2024-10-15 00:00:00+00:00,1,1,401,80
2024-10-16 00:00:00+00:00,5,3,251,87
2024-10-17 00:00:00+00:00,2,2,679,84
2024-10-18 00:00:00+00:00,2,2,235,72
2024-10-19 00:00:00+00:00,1,1,1615,22
2024-10-20 00:00:00+00:00,2,2,1429,33
2024-10-21 00:00:00+00:00,2,2,900,128
