referrer,views_total,views_unique
Google,261,92
aws.amazon.com,60,22
github.com,49,15
maturitymodel.security.aws.dev,47,16
Bing,32,10
tmc-ccoe.atlassian.net,26,2
wiki.corp.rapid7.com,15,2
statics.teams.cdn.office.net,14,10
DuckDuckGo,12,4
itwiki.atlassian.teliacompany.net,11,2
