referrer,views_total,views_unique
Google,157,64
github.com,36,14
maturitymodel.security.aws.dev,31,13
statics.teams.cdn.office.net,19,9
docs.aws.amazon.com,9,2
linkedin.com,7,1
amazon.webex.com,6,5
app.gotowebinar.com,5,2
issues.amazon.com,4,2
confluence.regeneron.com,3,2
