referrer,views_total,views_unique
Google,135,78
github.com,84,28
maturitymodel.security.aws.dev,30,10
statics.teams.cdn.office.net,20,10
tmc-ccoe.atlassian.net,20,4
aws.amazon.com,15,3
pages.awscloud.com,8,4
inoreader.com,7,2
Bing,5,5
foreflight.atlassian.net,4,3
