referrer,views_total,views_unique
Google,131,60
maturitymodel.security.aws.dev,28,11
github.com,26,15
statics.teams.cdn.office.net,25,14
linkedin.com,24,3
aws.amazon.com,21,12
missioncontrol-jira.apple.com,7,4
health.console.aws.amazon.com,5,5
perplexity.ai,5,1
chatgpt.com,4,4
