time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-18 00:00:00+00:00,10,8,203,46
2025-04-19 00:00:00+00:00,5,5,965,19
2025-04-20 00:00:00+00:00,10,7,732,19
2025-04-21 00:00:00+00:00,8,7,506,64
2025-04-22 00:00:00+00:00,7,6,333,76
2025-04-23 00:00:00+00:00,6,6,290,83
2025-04-24 00:00:00+00:00,10,9,278,97
2025-04-25 00:00:00+00:00,10,7,261,63
2025-04-26 00:00:00+00:00,9,6,1266,25
2025-04-27 00:00:00+00:00,9,7,801,40
2025-04-28 00:00:00+00:00,7,7,336,85
2025-04-29 00:00:00+00:00,5,5,279,65
2025-04-30 00:00:00+00:00,7,4,133,61
2025-05-01 00:00:00+00:00,3,3,300,62
